0.988535; 0.0086143; 0.00285089; 
0.981048; 0.0139331; 0.00501869; 
0.931133; 0.0484058; 0.0204615; 
0.828597; 0.113536; 0.0578667; 
0.710021; 0.180555; 0.109424; 
0.609914; 0.229752; 0.160334; 
0.561975; 0.332858; 0.105167; 
0.622691; 0.302178; 0.0751315; 
0.69976; 0.252351; 0.0478883; 
0.779654; 0.191878; 0.0284673; 
0.824491; 0.154996; 0.0205128; 
0.800004; 0.174242; 0.0257537; 
0.716972; 0.236026; 0.047002; 
0.621204; 0.294918; 0.0838787; 
0.542173; 0.329073; 0.128754; 
0.484237; 0.343262; 0.172501; 
0.389299; 0.503736; 0.106965; 
0.373077; 0.548716; 0.0782064; 
0.338509; 0.609216; 0.0522747; 
0.285722; 0.68076; 0.0335186; 
0.240841; 0.733924; 0.0252346; 
0.241323; 0.729186; 0.0294915; 
0.27931; 0.671787; 0.0489034; 
0.317183; 0.599333; 0.0834846; 
0.338054; 0.535271; 0.126675; 
0.345082; 0.485252; 0.169666; 
0.245302; 0.657727; 0.0969707; 
0.184728; 0.751926; 0.063346; 
0.109844; 0.857353; 0.0328024; 
0.046634; 0.940731; 0.0126346; 
0.0192548; 0.975568; 0.00517715; 
0.0231644; 0.969897; 0.00693903; 
0.0589284; 0.919594; 0.0214777; 
0.122045; 0.822293; 0.0556614; 
0.185074; 0.711375; 0.103551; 
0.230965; 0.616634; 0.152401; 
0.158763; 0.755663; 0.0855735; 
0.0985165; 0.851397; 0.0500862; 
0.0431833; 0.935808; 0.021009; 
0.0110176; 0.983692; 0.00529002; 
0.00207774; 0.996891; 0.00103088; 
0.00319618; 0.995083; 0.00172055; 
0.017162; 0.972472; 0.0103663; 
0.054712; 0.907869; 0.0374189; 
0.10785; 0.809553; 0.0825966; 
0.158779; 0.707833; 0.133388; 
0.116876; 0.802484; 0.0806398; 
0.0687105; 0.884325; 0.0469645; 
0.0301964; 0.949072; 0.0207312; 
0.00935415; 0.98407; 0.00657616; 
0.00301705; 0.994763; 0.00221955; 
0.00390349; 0.993036; 0.0030602; 
0.0134231; 0.975261; 0.011316; 
0.0383681; 0.92691; 0.0347215; 
0.0775402; 0.84786; 0.0745999; 
0.121012; 0.756814; 0.122174; 
0.10026; 0.816238; 0.0835019; 
0.0625517; 0.884475; 0.0529737; 
0.0332109; 0.937899; 0.0288905; 
0.016025; 0.969503; 0.0144721; 
0.00946902; 0.981575; 0.00895557; 
0.0104748; 0.979105; 0.0104199; 
0.0195232; 0.96008; 0.0203965; 
0.0393674; 0.917723; 0.04291; 
0.0694564; 0.852304; 0.0782397; 
0.104575; 0.774887; 0.120537; 
0.810053; 0.0840103; 0.105936; 
0.880545; 0.0507341; 0.0687213; 
0.936598; 0.0256933; 0.0377084; 
0.969624; 0.0117145; 0.0186614; 
0.981353; 0.00687125; 0.0117759; 
0.976309; 0.00844134; 0.0152495; 
0.949781; 0.0176085; 0.0326109; 
0.893571; 0.0373933; 0.0690355; 
0.812993; 0.0667765; 0.120231; 
0.725837; 0.100335; 0.173828; 
0.803176; 0.0946572; 0.102167; 
0.888133; 0.0521322; 0.0597346; 
0.955062; 0.0201107; 0.0248271; 
0.989113; 0.00464566; 0.00624181; 
0.997627; 0.000964457; 0.00140878; 
0.995039; 0.00193616; 0.00302503; 
0.972165; 0.0106048; 0.0172299; 
0.907607; 0.0350136; 0.0573793; 
0.808618; 0.0732224; 0.11816; 
0.705587; 0.114717; 0.179695; 
0.765326; 0.125857; 0.108817; 
0.865528; 0.0712775; 0.0631944; 
0.951144; 0.02536; 0.0234961; 
0.993308; 0.00336319; 0.00332912; 
0.999968; 1.56104e-05; 1.68021e-05; 
0.998869; 0.000520574; 0.000610724; 
0.974121; 0.011463; 0.0144158; 
0.890051; 0.0475621; 0.0623869; 
0.767968; 0.0994497; 0.132583; 
0.65451; 0.148226; 0.197264; 
0.678895; 0.195634; 0.125471; 
0.782312; 0.135078; 0.0826105; 
0.893534; 0.0669542; 0.0395122; 
0.970406; 0.0186323; 0.0109617; 
0.993652; 0.00391878; 0.00242908; 
0.986259; 0.00812132; 0.00561954; 
0.927482; 0.0404302; 0.0320878; 
0.80192; 0.104313; 0.0937668; 
0.66703; 0.167699; 0.16527; 
0.56413; 0.213003; 0.222867; 
0.535046; 0.322419; 0.142535; 
0.596535; 0.29406; 0.109405; 
0.679311; 0.245726; 0.0749627; 
0.770096; 0.183186; 0.0467181; 
0.82262; 0.143034; 0.0343458; 
0.791559; 0.163211; 0.0452299; 
0.689854; 0.226193; 0.0839535; 
0.57898; 0.279988; 0.141031; 
0.495414; 0.307451; 0.197135; 
0.440121; 0.318303; 0.241576; 
0.36437; 0.492071; 0.143559; 
0.345082; 0.543118; 0.111799; 
0.305007; 0.615979; 0.0790136; 
0.242681; 0.705646; 0.0516736; 
0.189864; 0.77168; 0.0384563; 
0.192231; 0.760844; 0.0469255; 
0.237619; 0.680559; 0.0818218; 
0.279493; 0.584719; 0.135788; 
0.30144; 0.507614; 0.190946; 
0.310212; 0.45396; 0.235828; 
0.226069; 0.647019; 0.126912; 
0.164135; 0.749912; 0.0859539; 
0.0882277; 0.868136; 0.0436365; 
0.0279889; 0.958405; 0.0136065; 
0.00644773; 0.990243; 0.0033095; 
0.00928527; 0.985277; 0.00543782; 
0.0397477; 0.932617; 0.027635; 
0.100662; 0.817187; 0.0821517; 
0.162342; 0.687965; 0.149693; 
0.207092; 0.585525; 0.207383; 
0.144996; 0.746583; 0.108422; 
0.0853204; 0.850597; 0.0640821; 
0.0321013; 0.943193; 0.0247053; 
0.00471385; 0.991464; 0.00382221; 
2.56941e-05; 0.999952; 2.25961e-05; 
0.000293925; 0.999421; 0.000285202; 
0.00951696; 0.980335; 0.0101479; 
0.0431461; 0.907365; 0.0494893; 
0.0938909; 0.793287; 0.112822; 
0.142814; 0.681379; 0.175807; 
0.106784; 0.794162; 0.0990537; 
0.0596801; 0.882641; 0.0576793; 
0.0230912; 0.953279; 0.0236298; 
0.0050309; 0.989436; 0.00553269; 
0.00073111; 0.998398; 0.000870752; 
0.00123527; 0.997179; 0.00158564; 
0.00837699; 0.980233; 0.01139; 
0.0307955; 0.925889; 0.0433155; 
0.0679845; 0.835264; 0.0967519; 
0.109659; 0.73498; 0.155361; 
0.0923552; 0.807702; 0.0999426; 
0.0555746; 0.880863; 0.063562; 
0.0274659; 0.938991; 0.0335426; 
0.0116669; 0.973029; 0.0153045; 
0.00602441; 0.985504; 0.00847202; 
0.0068802; 0.982867; 0.010253; 
0.0148533; 0.962138; 0.0230086; 
0.0333252; 0.914172; 0.0525029; 
0.0620488; 0.840416; 0.0975354; 
0.0957897; 0.756023; 0.148188; 
0.765388; 0.0871792; 0.147433; 
0.83692; 0.0559971; 0.107083; 
0.899351; 0.0315846; 0.0690644; 
0.940789; 0.0169495; 0.0422614; 
0.956846; 0.0114273; 0.031727; 
0.947572; 0.0132529; 0.0391747; 
0.908036; 0.023124; 0.0688395; 
0.836703; 0.0424015; 0.120896; 
0.748392; 0.0691204; 0.182487; 
0.663296; 0.0988294; 0.237874; 
0.751921; 0.0985189; 0.14956; 
0.838231; 0.0592465; 0.102523; 
0.916333; 0.0277231; 0.0559444; 
0.966176; 0.0100319; 0.0237925; 
0.983593; 0.00440076; 0.0120058; 
0.975664; 0.00613429; 0.0182018; 
0.931014; 0.0172698; 0.0517165; 
0.839807; 0.0418194; 0.118374; 
0.729127; 0.0757883; 0.195085; 
0.631206; 0.111372; 0.257423; 
0.706282; 0.129046; 0.164672; 
0.803802; 0.0804409; 0.115757; 
0.901735; 0.0366279; 0.0616366; 
0.967817; 0.0106564; 0.0215267; 
0.989591; 0.00305715; 0.00735146; 
0.98059; 0.0052548; 0.0141547; 
0.920223; 0.021292; 0.0584848; 
0.798021; 0.0563541; 0.145624; 
0.668282; 0.0995204; 0.232197; 
0.568951; 0.139493; 0.291555; 
0.615351; 0.193504; 0.191145; 
0.705494; 0.14283; 0.151676; 
0.8144; 0.0847288; 0.100871; 
0.909698; 0.0376256; 0.0526766; 
0.951354; 0.0180948; 0.0305509; 
0.926967; 0.024652; 0.0483809; 
0.819612; 0.0585665; 0.121822; 
0.670774; 0.108951; 0.220275; 
0.55194; 0.15548; 0.29258; 
0.475568; 0.191659; 0.332773; 
0.479816; 0.305711; 0.214473; 
0.524194; 0.283292; 0.192514; 
0.58454; 0.248763; 0.166697; 
0.650717; 0.206202; 0.143081; 
0.682683; 0.178043; 0.139275; 
0.636355; 0.186821; 0.176824; 
0.537088; 0.217471; 0.245441; 
0.45018; 0.244293; 0.305527; 
0.395978; 0.262598; 0.341424; 
0.365261; 0.275346; 0.359393; 
0.330967; 0.455646; 0.213387; 
0.310676; 0.497636; 0.191688; 
0.275669; 0.558325; 0.166007; 
0.226727; 0.632102; 0.141171; 
0.185983; 0.681334; 0.132683; 
0.182079; 0.655531; 0.16239; 
0.205557; 0.568145; 0.226298; 
0.230273; 0.481617; 0.28811; 
0.248524; 0.423395; 0.328081; 
0.261849; 0.38851; 0.349641; 
0.212564; 0.600218; 0.187218; 
0.159098; 0.693173; 0.147729; 
0.0946662; 0.808823; 0.0965107; 
0.0400632; 0.912742; 0.0471946; 
0.0162198; 0.96087; 0.0229101; 
0.0195605; 0.947854; 0.032586; 
0.0494633; 0.860251; 0.0902861; 
0.098588; 0.719561; 0.181851; 
0.14585; 0.595311; 0.258839; 
0.182734; 0.51076; 0.306505; 
0.141181; 0.701505; 0.157314; 
0.0880345; 0.803808; 0.108157; 
0.0388866; 0.906589; 0.0545242; 
0.00978487; 0.974104; 0.0161112; 
0.00171527; 0.994962; 0.00332262; 
0.00271121; 0.991364; 0.00592516; 
0.0152707; 0.949761; 0.0349687; 
0.0477426; 0.845445; 0.106813; 
0.0910497; 0.718074; 0.190876; 
0.13209; 0.612153; 0.255757; 
0.106101; 0.754888; 0.139011; 
0.0628391; 0.845342; 0.0918193; 
0.0278187; 0.92584; 0.0463417; 
0.00855047; 0.975034; 0.0164152; 
0.0026766; 0.991475; 0.00584881; 
0.00349424; 0.988164; 0.00834203; 
0.0122752; 0.957536; 0.0301891; 
0.0346768; 0.882184; 0.0831392; 
0.0683101; 0.777723; 0.153967; 
0.104747; 0.676792; 0.218461; 
0.092282; 0.773602; 0.134116; 
0.0579449; 0.848635; 0.0934199; 
0.0309726; 0.91299; 0.0560376; 
0.0149659; 0.954627; 0.0304068; 
0.00881029; 0.97141; 0.0197795; 
0.00974584; 0.966879; 0.0233756; 
0.0181449; 0.937355; 0.0445005; 
0.0361507; 0.876903; 0.086946; 
0.0626324; 0.794053; 0.143315; 
0.0929735; 0.707911; 0.199116; 
0.688901; 0.0944564; 0.216643; 
0.749366; 0.0669527; 0.183682; 
0.806877; 0.0445737; 0.148549; 
0.849479; 0.0299699; 0.120551; 
0.865105; 0.0238181; 0.111077; 
0.845698; 0.0256333; 0.128669; 
0.790854; 0.0352057; 0.17394; 
0.713992; 0.0519409; 0.234067; 
0.635931; 0.0738887; 0.290181; 
0.569775; 0.0984569; 0.331768; 
0.66175; 0.106288; 0.231963; 
0.730356; 0.0728647; 0.196779; 
0.800934; 0.0445889; 0.154477; 
0.857134; 0.0260312; 0.116835; 
0.879068; 0.0184259; 0.102506; 
0.851705; 0.02065; 0.127645; 
0.773883; 0.0324278; 0.193689; 
0.673813; 0.052872; 0.273315; 
0.585413; 0.0789865; 0.3356; 
0.519696; 0.107294; 0.37301; 
0.603838; 0.134047; 0.262115; 
0.669991; 0.0948843; 0.235125; 
0.744182; 0.0587076; 0.19711; 
0.808777; 0.0332072; 0.158016; 
0.832258; 0.0223073; 0.145435; 
0.784442; 0.0249941; 0.190563; 
0.676014; 0.0398235; 0.284162; 
0.568067; 0.0643474; 0.367586; 
0.492651; 0.0945483; 0.412801; 
0.44455; 0.126101; 0.429349; 
0.51149; 0.186978; 0.301532; 
0.554775; 0.146999; 0.298226; 
0.602165; 0.104203; 0.293632; 
0.635786; 0.0684072; 0.295807; 
0.620052; 0.0493544; 0.330593; 
0.537851; 0.0489307; 0.413218; 
0.447723; 0.064267; 0.48801; 
0.394862; 0.0919638; 0.513175; 
0.368495; 0.125835; 0.50567; 
0.354069; 0.159222; 0.48671; 
0.396568; 0.273182; 0.33025; 
0.401158; 0.246852; 0.35199; 
0.395816; 0.210626; 0.393558; 
0.364208; 0.166516; 0.469276; 
0.296844; 0.125237; 0.577919; 
0.234255; 0.105443; 0.660302; 
0.218939; 0.116542; 0.664519; 
0.233338; 0.147747; 0.618915; 
0.252466; 0.182791; 0.564742; 
0.267852; 0.212914; 0.519234; 
0.284561; 0.389645; 0.325794; 
0.256374; 0.398747; 0.344879; 
0.216656; 0.402529; 0.380815; 
0.168336; 0.386328; 0.445337; 
0.124631; 0.335781; 0.539588; 
0.103706; 0.278992; 0.617303; 
0.112054; 0.259814; 0.628133; 
0.139393; 0.268434; 0.592172; 
0.171445; 0.282285; 0.54627; 
0.200094; 0.293332; 0.506574; 
0.197238; 0.513885; 0.288878; 
0.154404; 0.56665; 0.278945; 
0.107247; 0.630877; 0.261875; 
0.0668977; 0.691421; 0.241682; 
0.0451387; 0.71136; 0.243502; 
0.0444403; 0.654502; 0.301057; 
0.0604808; 0.553323; 0.386196; 
0.0878221; 0.473237; 0.438941; 
0.120308; 0.425024; 0.454668; 
0.152238; 0.396293; 0.451469; 
0.141137; 0.615439; 0.243424; 
0.098309; 0.692401; 0.20929; 
0.0579152; 0.78061; 0.161475; 
0.0292578; 0.859633; 0.11111; 
0.0168107; 0.898597; 0.0845927; 
0.0183225; 0.874235; 0.107442; 
0.0326638; 0.781393; 0.185944; 
0.0579596; 0.662598; 0.279443; 
0.0889064; 0.565965; 0.345129; 
0.120572; 0.499809; 0.379619; 
0.110781; 0.679475; 0.209744; 
0.0739685; 0.757189; 0.168843; 
0.0425266; 0.836677; 0.120796; 
0.0220318; 0.899372; 0.0785965; 
0.0135074; 0.928077; 0.0584156; 
0.0146849; 0.914804; 0.0705107; 
0.0253846; 0.85386; 0.120755; 
0.0458211; 0.757637; 0.196542; 
0.0727857; 0.659317; 0.267897; 
0.101892; 0.579705; 0.318403; 
0.0974268; 0.710005; 0.192569; 
0.0671088; 0.777763; 0.155128; 
0.0422896; 0.841771; 0.115939; 
0.0261096; 0.88936; 0.0845303; 
0.0190279; 0.910515; 0.0704574; 
0.0199745; 0.900347; 0.0796783; 
0.028748; 0.856432; 0.11482; 
0.0453238; 0.78476; 0.169916; 
0.0678475; 0.703116; 0.229036; 
0.0932309; 0.628261; 0.278508; 
0.587283; 0.10159; 0.311127; 
0.620816; 0.0780536; 0.30113; 
0.650142; 0.0587226; 0.291135; 
0.667176; 0.0455047; 0.28732; 
0.662623; 0.03919; 0.298187; 
0.632626; 0.0396282; 0.327746; 
0.585326; 0.0463352; 0.368338; 
0.535671; 0.058717; 0.405613; 
0.493493; 0.0758313; 0.430675; 
0.460799; 0.0962171; 0.442983; 
0.543193; 0.111632; 0.345175; 
0.5704; 0.0836271; 0.345973; 
0.591425; 0.0598618; 0.348714; 
0.596356; 0.0432364; 0.360407; 
0.574495; 0.0348932; 0.390612; 
0.527307; 0.0344306; 0.438262; 
0.475362; 0.0413041; 0.483334; 
0.436395; 0.0552362; 0.508369; 
0.411514; 0.0752415; 0.513245; 
0.395322; 0.0991591; 0.505519; 
0.47488; 0.132463; 0.392657; 
0.482906; 0.0991525; 0.417942; 
0.474523; 0.0686445; 0.456832; 
0.436312; 0.0454644; 0.518224; 
0.367596; 0.0320509; 0.600354; 
0.30415; 0.0286317; 0.667218; 
0.280937; 0.0353243; 0.683738; 
0.288014; 0.0522012; 0.659785; 
0.30311; 0.0773162; 0.619573; 
0.315454; 0.106618; 0.577928; 
0.388958; 0.168627; 0.442415; 
0.369142; 0.129369; 0.501489; 
0.318433; 0.0871678; 0.594399; 
0.226304; 0.0490754; 0.724621; 
0.127168; 0.0243687; 0.848463; 
0.0837765; 0.0170904; 0.899133; 
0.100096; 0.0253341; 0.87457; 
0.148251; 0.0489436; 0.802806; 
0.198904; 0.0836312; 0.717465; 
0.237409; 0.121133; 0.641457; 
0.301854; 0.225393; 0.472754; 
0.261949; 0.182683; 0.555368; 
0.192598; 0.124389; 0.683013; 
0.100239; 0.0605204; 0.83924; 
0.0331325; 0.0194793; 0.947388; 
0.0160469; 0.00977714; 0.974176; 
0.0312148; 0.020655; 0.94813; 
0.0747542; 0.0543226; 0.870923; 
0.129823; 0.102304; 0.767872; 
0.177435; 0.14878; 0.673785; 
0.228554; 0.306047; 0.465399; 
0.18439; 0.271929; 0.543681; 
0.125721; 0.209087; 0.665192; 
0.062989; 0.118787; 0.818224; 
0.0222598; 0.0458172; 0.931923; 
0.0119763; 0.0247852; 0.963238; 
0.0223465; 0.0429802; 0.934673; 
0.0533795; 0.09214; 0.854481; 
0.0969368; 0.150582; 0.752481; 
0.139652; 0.198773; 0.661576; 
0.174125; 0.404192; 0.421684; 
0.13401; 0.397339; 0.468651; 
0.0918067; 0.366522; 0.541671; 
0.0549368; 0.29681; 0.648253; 
0.0311167; 0.2044; 0.764484; 
0.0235824; 0.151525; 0.824893; 
0.0313034; 0.161654; 0.807043; 
0.052924; 0.203896; 0.74318; 
0.084033; 0.246106; 0.669861; 
0.117897; 0.276312; 0.605791; 
0.137248; 0.500264; 0.362488; 
0.102283; 0.525459; 0.372258; 
0.0703764; 0.543971; 0.385653; 
0.0467083; 0.54356; 0.409732; 
0.0339026; 0.511553; 0.454545; 
0.0314353; 0.456092; 0.512473; 
0.0383932; 0.409968; 0.551639; 
0.0543836; 0.386717; 0.558899; 
0.0776746; 0.376814; 0.545511; 
0.104846; 0.371252; 0.523902; 
0.114975; 0.574576; 0.310449; 
0.0848486; 0.617805; 0.297346; 
0.0590586; 0.660744; 0.280198; 
0.0410097; 0.692873; 0.266118; 
0.032118; 0.698345; 0.269537; 
0.0318929; 0.666133; 0.301975; 
0.0393867; 0.606652; 0.353961; 
0.0537326; 0.545096; 0.401171; 
0.0736005; 0.49612; 0.43028; 
0.0969021; 0.46048; 0.442618; 
0.10384; 0.620787; 0.275373; 
0.0782165; 0.667087; 0.254696; 
0.0569425; 0.711608; 0.23145; 
0.0422733; 0.745081; 0.212645; 
0.0351372; 0.756114; 0.208749; 
0.0353343; 0.736958; 0.227707; 
0.042284; 0.690696; 0.26702; 
0.055169; 0.63158; 0.313251; 
